index,smiles,MLM
293,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)N1CCC2(CCN(S(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)C1,12.0
294,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3c(F)cccc3[nH]2)C1=O,0.0
295,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3c(C(F)(F)F)cccc3[nH]2)C1=O,51.0
296,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(-c4cnoc4)ccc3[nH]2)C1=O,37.0
297,O=C(O)c1ccc(Oc2cc(NC(=O)N3CCC(O)(c4ccc(F)cc4)CC3)cc(Oc3ccc(F)cc3)c2)cc1,96.0
298,CCC(CC)CC1(O)CCN(C(=O)Nc2cc(Oc3ccc(F)cc3)cc(Oc3ccc(C(N)=O)cc3)c2)CC1,56.0
299,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1c(O)ccc(F)c12,70.0
300,CCCNCc1cc2ccccc2oc1=O,0.0
301,CC1Cc2ccccc2N1S(=O)(=O)c1cccc(C(=O)NCC2CCCCC2)c1,0.1
302,Cc1sc(N[C@](Cc2ccccc2)(c2cc(F)cc(OC(F)(F)C(F)F)c2)c2ccc(Cl)cn2)nc1C(F)(F)F,55.0
303,Nc1ccc2oc(=O)c(CN3CCCC3)cc2c1,80.0
304,O=c1oc2ccc(OC(F)(F)F)cc2cc1CN1CCCC1,3.0
305,O=c1ccc(-c2ccc(OCc3ccc4ccccc4n3)cc2)c(-c2ccc(Cl)cc2)[nH]1,60.6
306,Cc1ccc(-c2[nH]c(=O)ccc2-c2ccc(OCc3ccc4ccccc4n3)cc2)cc1,18.5
307,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,16.0
312,Cc1nc(-n2ccc(O)cc2=O)sc1C(=O)NCc1ccc(F)c(F)c1,89.0
313,Cc1nc(-n2ccc(OCc3ccccc3)cc2=O)sc1C(=O)NCc1ccccc1,25.0
314,Cc1nc(N2CCN(CC3CC3)C2=O)sc1C(=O)NCc1cccnc1,55.0
315,NS(=O)(=O)NC[C@H]1COc2cc(Cl)ccc2O1,92.0
316,CC(C)(C1CCN(C(=O)c2ccc(S(C)(=O)=O)cc2OC(F)(F)F)CC1)S(=O)(=O)c1cccc(C(F)(F)F)c1,73.0
319,N#Cc1ccc(-c2cn3c(-c4ccc(C(=O)NC5CC5)cc4)cnc3c(NCC3CCOCC3)n2)cc1,0.0
321,CCc1c(N2CCOCC2=O)cccc1S(=O)(=O)N[C@@H](CNC(=O)c1ccc(Cl)s1)C(=O)N1CCC(O)CC1,51.0
326,Cc1cc(CNC(=O)c2sc(-n3cnn(Cc4ccc(F)cc4)c3=O)nc2C)[nH]n1,66.0
329,OC(CN[C@@](Cc1ccccc1)(c1cc(F)cc(C(F)(F)F)c1)c1ccc(Cl)cn1)CC(F)(F)F,69.0
330,Cc1nc(-n2cnn(Cc3ccc(F)cc3)c2=O)sc1C(=O)NCc1cc[nH]n1,83.0
331,Cc1noc(C)c1[C@@H]1C[C@@](C)(c2cc(F)cc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)S1,26.0
332,Cc1noc(C)c1[C@@H]1C[C@@](C)(c2cc(-c3cncnc3)c(F)cc2F)N=C(N)S1,49.0
335,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cc(Br)ccc4OC)ccc1c23,57.2
336,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cc(Br)ccc4OC)ccc1c23,85.0
337,CC(C)N1CCN(C(=O)c2ccc(CN3CCC(F)CC3)cc2)CC1,50.0
338,O=C(c1ccc(CN2CCOCC2)cc1)N1CCN(C2CCC2)CC1,49.6
339,CC(=O)c1ccccc1-c1ccc2[nH]c(/C=C/c3ccc(C(C)(C)C)cc3)nc2c1,43.0
340,COc1ccc(C(=O)Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,3.3
342,O=C(NCc1ccccn1)c1cc(-n2cnn(Cc3ccc(F)cc3)c2=O)n[nH]1,58.0
343,CC(C)Oc1ccc(-c2ccc3c(n2)Oc2c(F)cccc2[C@@H]3C(C)(C)C(=O)NC(N)=O)cn1,58.0
344,Cc1c(OCCCCOc2ccc(C(=O)O)cc2F)ccc(C(=O)CC2CCCC2)c1O,66.0
345,Cc1c(OCCCCOCOc2ccc(C(=O)O)cc2)ccc(C(=O)CC2CCCC2)c1O,31.0
346,COc1cc(C(=O)O)ccc1OCCCCOc1ccc(C(=O)CC(C)(C)C)c(O)c1C,49.0
347,Cc1cc(NCc2ccccn2)n2nc(C)c(-c3cccnc3F)c2n1,96.5
349,Cc1cc(NCC2CCCCN2)n2nc(C)c(-c3ccccc3)c2n1,5.1
350,COc1cccc(-c2nc3c(N4CCN(C)CC4)nc(C)nc3n2C2CCOCC2)c1.Cl,30.0
351,Cc1nc(N2CCN(C)CC2)c2nc(-c3cccc(Cl)c3)n(C3CCOCC3)c2n1.Cl,45.0
352,CC(C)N(Cc1ccccc1)C(=O)c1ccc2ccccc2c1,1.0
353,COc1ccc(C(=O)O)cc1OCCCCOc1ccc(C(=O)CC(C)C)c(O)c1C,5.0
360,CC(C)(C(=O)NC(N)=O)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCCC4)cc3)ccc21,49.0
361,CC(C)(C(=O)NC(N)=O)[C@@H]1c2ccc(-c3ccc(C(=O)N4CC[C@H](F)C4)cc3)nc2Oc2c(F)cccc21,67.0
362,Cc1cc(C(=O)O)ccc1OCCCCOc1ccc(C(=O)CC(C)C)c(O)c1C,41.0
363,COc1cccc2c1C(NC[C@]1(c3ccccc3)CC[C@H](NC(=O)OC(C)C)CC1)=NS2(=O)=O,29.0
364,CCS(=O)(=O)N[C@H]1CC[C@](CNC2=NS(=O)(=O)c3cccc(OC)c32)(c2ccccc2)CC1,67.0
365,O=C(Nc1cc(Oc2ccncc2)cc(Oc2ccc(F)cc2)c1)N1CCC(O)(c2ccc(F)cc2)CC1,87.0
366,O=C(CN1CCN(C(=O)c2ccc(F)cc2)CC1)N/N=C/c1cc(F)ccc1O,86.0
367,C=CCc1cc(F)cc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)c1O,56.0
368,CCCc1cc(F)cc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)c1O,49.0
369,CCCc1cc(F)cc(/C=N/NC(=O)CN2CCN(C(=O)c3ccc(C#N)cc3)CC2)c1O,66.0
374,C[C@@H]1CN(C(=O)c2cccc(S(=O)(=O)Nc3ccc(F)cc3)c2)C[C@H](C)O1,46.0
375,Cl.O=C(c1cc(S(=O)(=O)Nc2ccccc2F)c(F)cc1Cl)N1CCN2CCC[C@@H]2C1,81.0
380,CCNC(=O)O[C@H]1CC[C@](CNC2=NS(=O)(=O)c3cccc(OC)c32)(c2ccccc2)CC1,1.0
381,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccccc12,94.0
382,Cc1nc(N2CCN(C)CC2)c2nc(-c3ccccc3Cl)n([C@@H]3CCOC3)c2n1.Cl,61.0
383,C[C@]1(COc2ccc(S(=O)(=O)N3CCOCC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,99.32
387,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1nc3ccc(Cl)nc3s1)c1c(O)ccc(Cl)c12,93.0
388,COc1ccc2c(/C=C(\C)C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1,73.7
389,COc1ccc2c(/C=C(\C)C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1,54.1
390,Cc1c(N2CCOCC2=O)cccc1S(=O)(=O)N[C@@H](CNC(=O)c1ccc(Cl)s1)C(=O)N1CCOC[C@@H]1C,58.0
391,COc1ccc2c(c1)C1CC1(C(=O)N1CCN(C(C)=O)CC1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,100.0
392,CCC(CC)CC1(O)CCN(C(=O)Nc2cc(Oc3ccc(F)cc3)cc(Oc3ccc(C(=O)O)cc3)c2)CC1,61.0
393,COC(=S)NC[C@H]1CN(c2ccc(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,5.7
394,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,88.3
396,CC(C)(C)c1ccc(/C=C/c2nc3cc(-c4ccccc4NS(C)(=O)=O)ccc3[nH]2)cc1,29.0
402,O=C(Nc1nnc(Nc2ccccc2)s1)c1ccc(O[C@H]2CC[C@@H](C(=O)O)CC2)cc1,4.0
403,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1c(O)cccc12,87.0
404,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(C(F)(F)F)cc3)s1)c1c(O)ccc(C(F)(F)F)c12,87.0
405,Cc1c(OCCCCOc2ccc(C(=O)O)cc2Cl)ccc(C(=O)CC2CCCC2)c1O,21.0
406,Cc1c(OCCCCOc2ccc(F)c(C(=O)O)c2)ccc(C(=O)C(C)C)c1O,60.0
407,O=C(NC1CCCC1)N[C@@](Cc1ccccc1)(c1cc(F)cc(C(F)(F)F)c1)c1ccc(Cl)cn1,11.0
408,Cc1nc(-c2ccncc2)n2c1sc1cc(OCc3ccc4ccccc4n3)ccc12,22.0
409,O=C(Nc1nc(-c2ccccn2)cs1)c1ccncc1,47.8
410,O=C(/C=C/c1cccn(Cc2ccc3ccccc3n2)c1=O)NO,83.5
411,CCCc1cc(F)cc(/C=N/NC(=O)CN2CCN(C(=O)c3ccccc3)CC2)c1O,86.0
412,CCCc1cc(F)cc(/C=N/NC(=O)CN2CCN(Cc3ccc(F)cc3)CC2)c1O,48.0
413,CCCc1cc(F)cc(/C=N/NC(=O)CN2CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC2)c1O,64.0
414,CCOC(=O)N[C@H]1CC[C@](CNC2=NS(=O)(=O)c3cccc(OC)c32)(c2ccccc2)CC1,19.0
415,O=C(Nc1nnc(Cc2cc(F)cc(F)c2)s1)c1ccc(O[C@H]2CC[C@@H](C(=O)O)CC2)cc1,9.0
417,Cc1nc(N2CCN(Cc3ccccc3)C2=O)sc1C(=O)NCc1cccnc1,46.0
418,COc1ccc2c(c1)C1CC1(C(=O)N1CC(O)(C(F)(F)F)C1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,100.0
423,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(C(F)(F)F)cc1)c1c(O)ccc(Cl)c12,93.0
425,Cc1cc(NCc2ncnn2C)n2nc(C)c(-c3ccccc3)c2n1,68.8
428,Cc1nc(-n2ccc(CCc3ccccc3)cc2=O)sc1C(=O)NCc1ccccc1,22.0
429,Fc1cc(OC(F)(F)C(F)F)cc([C@@](Cc2ccccc2)(Nc2nc3cc(F)cc(F)c3[nH]2)c2ccc(Cl)cn2)c1,100.0
432,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1nc3ccc(Cl)nc3s1)c1c(O)ccc(Cl)c12,86.0
433,Cc1nc(N2CCN(C)CC2)c2nc(-c3ccccc3C(F)(F)F)n(C3CCOCC3)c2n1.Cl,38.0
434,Cc1nc(N2CCN(CCCc3ccccc3)C2=O)sc1C(=O)NCc1cccnc1,4.0
435,NS(=O)(=O)c1ccc(Oc2cc(NC(=O)N3CCC(O)(c4ccc(F)cc4)CC3)cc(Oc3ccc(F)cc3)c2)cc1,75.0
436,CCC1c2cccc(-c3ccccc3)c2CCN1C(=O)C(=O)c1c[nH]c2c(-n3cnc(C)n3)ncc(OC)c12,5.0
439,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCC2(CCOC2=O)CC1,56.0
441,O=c1ccc(-c2ccc(OCc3ccc4ccccc4n3)cc2)c(-c2ccc(F)cc2F)[nH]1,75.6
442,CCN1CCN(C(C)(C)c2ccc(NC(=O)c3ncc(C#N)[nH]3)c(C3=CCC(C)(C)CC3)c2)CC1,32.0
443,CC1(C)CC=C(c2cc(C(C)(C)NCCN3CCOCC3)ccc2NC(=O)c2nc(C#N)c[nH]2)CC1,90.0
444,CC(=O)Nc1ccc2c(c1)C(=NO)c1cc(NC(C)=O)ccc1-2,80.0
445,CS(=O)(=O)c1ccc(C(=O)N2CC(N(C3CC3)S(=O)(=O)c3cccc(C(F)(F)F)c3)C2)c(C(F)(F)F)c1,72.0
446,Cc1ccc(CCCC(=O)c2ccc(COC[C@@](C)(N)COP(=O)(O)O)c(Cl)c2)cc1,92.0
447,CC1(CC(F)(F)F)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(Cl)c21,58.0
449,Cc1cc(Nc2nc(Cl)cn([C@H](COC(=O)Nc3ccccc3)C3CC3)c2=O)c(C)nc1OC(F)F,75.0
450,Cc1nc2c(N3CCOCC3)nccn2c1-c1cnn(CC(C)C)c1,87.0
451,C[C@H](c1ccccc1)N1C(=O)O[C@](Cc2ccccc2)(c2ncc(-c3ccccc3)[nH]2)C1=O,4.0
453,O=c1ccc(-c2ccc(OCc3ccc4[nH]ccc4n3)cc2)c(-c2ccc(F)cc2)[nH]1,15.5
454,Cc1cc(NCc2ccc(F)cn2)n2nc(C)c(-c3ccccc3)c2n1,45.5
455,Nc1nnc(SC(C(=O)Nc2cc(Cl)cc(Cl)c2)c2ccccc2)[nH]1,80.0
456,COCc1ncnn1-c1ncc(OC)c2c(C(=O)C(=O)N3CCc4c(cccc4-c4ccccn4)C3)c[nH]c12,33.0
457,CCOC(=O)C1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Cl)nc3s2)c2c(O)ccc(Cl)c21,14.0
458,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccccc3F)c21,54.0
459,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccc(F)cc3F)c21,72.0
460,CC1(C)CN(c2ccccc2NC(=O)Nc2csc(Cl)n2)c2c(O)ccc(-c3ccc(F)cc3)c21,0.0
462,O=c1ccc(-c2ccc(OCc3ccc4ccccc4n3)cc2)c(-c2ccccc2)[nH]1,59.7
463,O=c1ccc(-c2ccc(OCc3ccc4ccccc4n3)cc2)c(-c2ccc(F)cc2)[nH]1,48.1
466,COCCn1cc(-c2c(C(F)(F)F)nc3c(N4CCOCC4)nccn23)cn1,40.0
467,CC(C)(C(=O)NC(N)=O)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)nc2Oc2c(F)cccc21,90.0
468,CC(C)(C(=O)NC(N)=O)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCOCC4)cc3)ccc21,86.0
469,CC(C)(C(=O)NC(N)=O)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCCC4)nc3)nc2Oc2c(F)cccc21,86.0
470,Cn1cc(C2CCC(Oc3nccnc3-c3cncnc3)CC2)c2ncccc21,72.5
471,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)c(F)cc(-c3ccc(F)cc3)c21,71.0
472,CC1(C(=O)N(CC(=O)O)Cc2ccc(Cl)cc2)CCN1C(=O)Cc1csc2ccccc12,56.0
473,CC1(C(=O)N(CCCS(N)(=O)=O)Cc2ccc(Cl)cc2)CCN1C(=O)Cc1csc2ccccc12,0.0
474,CC1(C(=O)N(CCCC#N)Cc2ccc(Cl)cc2)CCN1C(=O)Cc1csc2ccccc12,0.0
475,C[C@]1(C(=O)N(CCCC(=O)O)Cc2cccc(Cl)c2)CCN1C(=O)c1csc2ccccc12,69.5
476,Cc1nc(-n2cnn(C(C)c3ccc(F)cc3)c2=O)sc1C(=O)NCc1ccccn1,71.0
477,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3c(-c4cnn(C)c4)cccc3[nH]2)C1=O,18.0
478,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(-c4cccnc4Cl)ccc3[nH]2)C1=O,25.0
479,Cn1cnc(S(=O)(=O)N2CC3CCC(NC(=O)c4ccc(Cl)cc4Cl)C3C2)c1,30.0
481,Cc1nc(N2CCN(C)CC2)c2nc(-c3ccccc3F)n(C3CCOCC3)c2n1.Cl,30.0
484,Cc1cc(NCc2cccc[n+]2[O-])n2ncc(-c3ccccc3)c2n1,61.2
486,COc1cccc2c1C(NC[C@]1(c3ccccc3)CC[C@H](OC(=O)NCCC(F)(F)F)CC1)=NS2(=O)=O,1.0
487,Cc1cc(NCc2nccn2C)n2nc(C)cc2n1,80.6
489,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,27.0
490,CC(C)(C(=O)NC(N)=O)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCCC4)cc3)nc2Oc2c(F)cccc21,71.0
498,CS(=O)(=O)c1ccc(C(=O)N2CCC3(CCN(S(=O)(=O)c4cccc(C(F)(F)F)c4)CC3)C2)c(C(F)(F)F)c1,3.8
499,O=C(Nc1nc2cccc(-c3ccc(CN4CCOCC4)cc3)n2n1)C1CC1,38.0
500,COc1nc(C)c(Nc2nc(Cl)cn([C@H](COC(=O)Nc3ccccc3)C3CC3)c2=O)cc1C,33.0
501,C[C@H](c1ccccc1)N1C(=O)O[C@](Cc2ccccc2)(c2ncc(Cc3ccccc3)[nH]2)C1=O,0.0
502,C[C@H](c1ccccc1)N1C(=O)O[C@](Cc2ccccc2)(c2nnc(-c3ccccc3)[nH]2)C1=O,29.0
504,CCCCN1CCN(c2nc(C)c(C(=O)NCc3cccnc3)s2)C1=O,67.0
505,CCN1CCN(c2nc(C)nc3c2nc(-c2ccccc2Cl)n3CC2CCOCC2)CC1.Cl,80.0
506,Cc1nc(N2CCN(C)CC2)c2nc(-c3ccccc3Cl)n([C@H]3CCOC3)c2n1.Cl,58.0
507,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3c(NS(C)(=O)=O)cccc3[nH]2)C1=O,44.0
508,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(-c4cnn(C)c4)ccc3[nH]2)C1=O,26.0
509,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(-c4cccnc4)ccc3[nH]2)C1=O,45.0
510,O=C(Nc1cc(F)cc(C(F)(F)F)c1)N1CCC(F)(c2ccc(Br)cc2)CC1,100.0
511,O=C(Nc1cc(F)cc(C(F)(F)F)c1)N1CCC(O)(c2ccc(F)cc2)CC1,78.0
512,CCc1c(N2CCOCC2=O)cccc1S(=O)(=O)N[C@@H](CNC(=O)c1ccc(Cl)s1)C(=O)N1CCOC[C@@H]1C,99.0
513,CCc1c(-c2ccccn2)cccc1S(=O)(=O)N[C@@H](CNC(=O)c1ccc(Cl)s1)C(=O)N1CCOC[C@@H]1C,65.0
514,Cc1c(N2CCCC2=O)cccc1S(=O)(=O)N[C@@H](CNC(=O)c1ccc(Cl)s1)C(=O)N1CCN(C)CC1.Cl,25.0
515,Cc1nc(C2CCOCC2)n2c1sc1cc(OCc3ccc4ccccc4n3)ccc12,65.0
516,CC1CC(C)CN(C(=O)c2cccc(S(=O)(=O)N3c4ccccc4CC3C)c2)C1,0.3
517,Cc1nc(N2CCN(C)CC2)c2nc(-c3ccccc3Cl)n(C3CC3)c2n1.Cl,44.0
518,CCN(C1CCN(C(=O)c2ccccc2OC(F)(F)F)CC1)S(=O)(=O)c1cccc(C(F)(F)F)c1,3.4
519,Cc1nc(C2CNC2)n2c1sc1cc(OCc3ccc4ccccc4n3)ccc12,80.0
520,COc1cccc(CCCn2cccc(/C=C/C(=O)NO)c2=O)c1,116.0
521,COc1cccc(CCCn2cccc(/C=C/C(=O)NO)c2=O)c1,81.3
522,Nc1ncnc2c1c(-c1cccc(OC[C@H]3CCCCO3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,69.3
523,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1nc3ccc(Cl)cc3s1)c1c(O)ccc(Cl)c12,93.0
524,O=c1oc2ccccc2cc1CN1CCCC1,5.0
525,Cn1c2ccccc2c2cc(CCOc3nccnc3-c3ccncc3)cnc21,1.03
526,Cn1c2ccccc2c2cc(CCOc3ncccc3-c3ccncc3)cnc21,0.77
527,COc1ccc(-c2nc3c(N4CCN(C)CC4)nc(C)nc3n2C2CCOCC2)c(C)c1.Cl,24.0
528,Cc1nc(N2CCN(CC3CCCCC3)C2=O)sc1C(=O)NCc1cccnc1,43.0
529,Cc1nc(N2CCN(C)CC2)c2nc(-c3ccccc3C)n(C3CCOCC3)c2n1.Cl,39.0
530,COc1ccc2c(c1)C1CC1(C(=O)N1CC(C)(O)C1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,85.0
532,O=c1[nH]c2cc(F)ccc2cc1O,1.0
533,CC1(C(=O)N(CCCC(=O)O)Cc2ccc(Cl)cc2)CCN1C(=O)Cc1csc2ccccc12,68.0
534,Cc1cc(C)cc(CC(=O)N2CCC2(C)C(=O)N(CC(=O)N(C)C)Cc2ccc(Cl)cc2)c1,0.0
535,CN1CCN(C(C)(C)c2ccc(NC(=O)c3ncc(C#N)[nH]3)c(C3=CCC(C)(C)CC3)c2)CC1,16.0
536,Cc1ccc(CCCC(=O)c2ccc(COC[C@@](C)(N)CO)cc2)cc1.Cl,92.0
538,CC(=O)Nc1cccc2[nH]c([C@@]3(Cc4ccccc4)OC(=O)N([C@H](C)c4ccc(F)cc4)C3=O)nc12,41.0
539,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccc(F)c(F)c3)c21,81.0
540,CC(C)CN1CCCC1c1ccc(NC(=O)Nc2ccccc2N2CC(C)(C)c3c(-c4ccc(F)cc4)ccc(O)c32)cc1,39.0
541,CCC(CC)CC1(O)CCN(C(=O)Nc2cc(Oc3ccc(F)cc3)cc(Oc3ccc(C(=O)O)cc3)c2)CC1,64.0
548,CC(C)(O)c1ccccc1-c1ccc2[nH]c(/C=C/c3ccc(C(F)(F)F)cc3)nc2c1,93.0
549,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,65.0
551,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@H]2CC[C@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)(C)C,83.0
552,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@H]2CC[C@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(F)(F)F)cc2)cc1)C(C)C,58.0
553,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)(C)C)cc3)N2c2ccc(F)cc2)cc1)C(C)(C)C,56.0
554,Cc1nc(N2CCN(Cc3ccccc3)C2=O)sc1C(=O)NCc1ccccn1,57.0
555,Cc1nc(N2CCN(Cc3ccccc3)C2=O)sc1C(=O)NCc1cccc(F)c1,16.0
556,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(NS(C)(=O)=O)ccc3[nH]2)C1=O,80.0
557,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(N4CCOCC4)ccc3[nH]2)C1=O,92.0
558,O=C(O)c1cccc(NC(=O)c2ccccc2NC(=O)c2ccc3ccccc3c2)c1,61.0
559,CC1(C)CC=C(c2cc(C(C)(C)N3CCN(CCO)CC3)ccc2NC(=O)c2ncc(C#N)[nH]2)CC1,63.0
562,Cc1cc(C)cc(CC(=O)N2CCC2(C)C(=O)N(CC(N)=O)Cc2ccc(Cl)cc2)c1,0.0
563,O=S(=O)(c1cccc(-c2ccccc2)n1)N1CCCCC1c1nnn[nH]1,81.0
567,CN1c2ccc(-c3cccc([C@H](O)CO)n3)cc2CCc2cc(C(F)(F)F)ccc21,72.0
568,CN1Cc2cc(C(F)(F)F)ccc2Oc2ccc(-c3cccc([C@H](O)CO)n3)cc21,74.0
570,Cc1cnc(CNC(=O)c2sc(-n3cnn(Cc4ccc(F)cc4)c3=O)nc2C)cn1,75.0
571,Cc1nc(-n2cnn(Cc3ccc(F)cc3)c2=O)sc1C(=O)NCc1cn(C)cn1,96.0
572,CC(C)[C@@H](NC(=O)N[C@H]1CC[C@@H](O)C1)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1,83.0
573,COCCn1cc(-c2c(C)nc3c(N4CCOCC4)nccn23)cn1,23.0
574,Cc1nc2c(N3CCOCC3)nccn2c1-c1cnn(Cc2ccncc2)c1,37.0
575,Cc1nc2c(N3CCOCC3)nccn2c1-c1cnn(Cc2ccc3ccccc3n2)c1,61.0
576,COC(C)(C)Cn1cc(-c2c(C)nc3c(N4CCOCC4)nccn23)cn1,73.0
577,O=C(O)c1cccc(NC(=O)c2ccccc2NC(=O)c2ccc3ccccc3c2)c1,86.0
578,C=CCc1cccc(/C=N/NC(=O)CN2CCN(C(=O)c3ccccc3)CC2)c1O,89.0
579,COc1cccc(CCCn2cccc(/C=C/C(=O)NO)c2=O)c1,72.7
580,O=C(/C=C/c1cccn(Cc2ccc3ccccc3n2)c1=O)NO,88.9
581,COc1nc(C)c(Nc2nc(Cl)cn([C@H](COC(=O)Nc3cccnc3)C3CC3)c2=O)cc1C,35.0
582,CC(C)(O)Cc1ccc(NC(=O)c2nc(C#N)c[nH]2)c(C2=CCCCC2)c1,47.0
583,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1,77.0
585,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(-n4cnnn4)ccc3[nH]2)C1=O,64.0
586,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(-c4ccncc4)ccc3[nH]2)C1=O,23.0
587,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3c(-c4cc[nH]n4)cccc3[nH]2)C1=O,4.0
588,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(Cl)ccc3[nH]2)C1=O,14.0
589,Cc1nc(-n2cnn(Cc3ccc(F)cc3)c2=O)sc1C(=O)NCc1cccnc1,65.0
590,Cc1nc(-n2cnn(CCCC(F)(F)F)c2=O)sc1C(=O)NCc1cccnc1,76.0
598,COc1ccc(Cl)cc1NC(=O)N1CCN(c2ncccc2C(F)(F)F)CC1,1.0
599,C=CCc1cccc(/C=N/NC(=O)CN2CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC2)c1O,85.0
