index,smiles,MLM
282,O=C(/C=C/c1cccc2c1N(Cc1ccc(Cl)cc1Cl)C(=O)C2(F)F)NS(=O)(=O)c1cc(Cl)c(Cl)s1,94.8
283,COc1ccc(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)c(OC)n1,43.0
284,COc1ccc(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)c(C(F)(F)F)n1,96.0
285,COc1cc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)c(C)n1,79.0
286,Cc1cc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)c(C)n1,87.0
287,COc1nc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)cc1C,77.0
289,Cc1cc(OC(F)F)nc(C)c1Nc1nc(Cl)cn([C@H](C)C2CC2)c1=O,89.0
290,Cc1cn(Cc2ccc(Cl)cc2Cl)c2c(-c3nnc(NS(=O)(=O)c4cc(Cl)c(Cl)s4)o3)cc(F)cc12,46.4
291,FC(F)(F)c1cnc(Nc2ccnc3nc(-c4ncccc4C(F)(F)F)ccc23)nc1,100.0
293,O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2Cl)cc1)c1nccs1,1.2
294,COCCn1cc(C(=O)N2CCC(c3cc(CN)ccc3F)CC2)c2c(C(=O)N(C)C)cccc21.Cl,92.0
295,COc1ccccc1OC1CCN(c2ccc(C(=O)NCCc3c[nH]cn3)nn2)CC1,63.6
296,CNC(=O)c1ccc(N2CCC(Oc3cc(Cl)ccc3Cl)CC2)nn1,53.1
297,CNC(=O)c1ccc(N2CCC(Oc3ccccc3Br)CC2)nn1,51.0
298,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1,38.0
299,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1,87.0
301,CC(C)N[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)C[C@@H]1CS(=O)(=O)c1ccccc1,0.9
302,N[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cc(C(F)(F)F)ccc2NC(=O)N2CCC2)C[C@@H]1CS(=O)(=O)c1ccccc1,71.0
303,CCOCc1c(C(=O)NCc2cncn2C)cnn1-c1ncc(C)c(N2CCCCC2)n1,53.0
304,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1C1COC1,80.0
305,CN1C(=O)C(CC(F)(F)F)N(CCC(F)(F)F)c2nc(-n3ccnc3-c3ccc(F)cc3)ncc21,30.0
306,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1CCC(F)(F)F,30.0
307,CCC1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1ccc(F)cc1,11.0
308,CC(C)C[C@H](NS(C)(=O)=O)C(=O)N[C@@H]1CC[C@H]2CN(Cc3cccc(C(F)(F)F)c3)C[C@H]21,42.1
312,CCOC(c1ccc(Cl)cc1)C(n1ccnc1)[S+]([O-])C(C)(C)C,39.0
313,O=C(O)c1cc(-c2cccc(COc3ccc4c(c3)CN(C3CCC3)C4=O)c2)ccc1Cl,76.0
314,CC(C)(C)C(=O)N(CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)c1ccc(F)cc1F,21.56
315,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1c2ccc(F)cc2-c2n[nH]cc2[C@H]1C1CC1,59.0
316,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1cccc(F)c12,45.0
318,CCO/N=C(/c1ccc(F)c(F)c1)c1ccc(CN2CCC3(CC2)OCc2cc(F)ncc23)cn1,2.0
319,CCO/N=C(/c1ccc(F)c(F)c1)c1ccc(CN2CCC3(CC2)OCc2cn(C)c(=O)cc23)cn1,71.0
320,Cc1ccc(-c2ccc3c(c2)[nH]c(=O)c2nc(-c4c(F)cccc4Cl)[nH]c23)cc1,6.7
321,CNCC1CCCCC1(OC)c1cccc(OC)c1,31.0
322,COc1cccc([C@@]2(OC)CCCC[C@@H]2CN(C)C)c1,17.0
324,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCC(COC)CC3)n2)CC1,80.0
325,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CN)CC3)nc(-c3ccccc3)n2)CC1,80.0
326,CC(C)CCNC(=O)c1ccc(N2CCC(Oc3cccc(F)c3)CC2)nn1,2.8
327,CC(C)CCNC(=O)c1ccc(N2CCC(Oc3ccccc3)CC2)nn1,0.65
329,Cc1cc(CC(NC(=O)N2CCC(N3Cc4ccccc4NC3=O)CC2)c2nccn2Cc2cc(F)cc(F)c2)cc2cn[nH]c12,78.0
330,CSc1nn(-c2ccccc2)c2cc(NC(=O)C3CCNCC3)ccc12,95.0
332,CCCC1=C(C(=O)OC)C(c2ccccc2Cl)C(C#N)=C(C)N1,13.0
333,CC(C)CCNC(=O)c1ccc(N2CCC(Oc3ccccc3Cl)CC2)nn1,1.4
335,CCN(CC)CCCCn1cc/c(=N\c2ccc(-c3ccccc3)cc2)c2ccc(C(F)(F)F)cc21,81.5
336,CCN(CC)CCn1cc/c(=N\c2ccc(-c3ccccc3)cc2)c2ccc(Cl)cc21,68.0
337,NC(=O)c1ccc2c(ccn2CC(=O)COc2ccc(-c3ccccc3)cc2)c1,33.0
338,O=C(COc1ccc(-c2ccccc2)cc1)Cn1ccc2cc(C(=O)O)ccc21,7.0
339,Cc1cc(-c2ccccc2)ccc1OCC(=O)Cn1ccc2cc(C(=O)O)ccc21,33.0
340,COc1cc(-c2ccccc2)ccc1OCC(=O)Cn1ccc2cc(C(=O)O)ccc21,72.0
341,O=C(/C=C/c1cccc2c1N(Cc1ccc3ccccc3c1)C(=O)C2)NS(=O)(=O)c1cc(Cl)c(Cl)s1,32.9
342,CN(C)C(=O)c1cccc(/N=c2\c(O)c(O)\c2=N/C2CCCC2)c1O,56.0
343,COc1ccc(-c2cnc(N3CCN(C(=O)N[C@H]4C5CC6CC4C[C@](C(N)=O)(C6)C5)c4ccccc43)nc2)cc1,32.0
344,CC(=O)N1CCN(c2ccc(N3CCN(C(=O)N[C@H]4C5CC6CC4C[C@](O)(C6)C5)c4ccccc43)nc2)CC1,18.0
345,O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)N1CCN(c2ccc(N3CCN(S(=O)(=O)C4CC4)CC3)cn2)c2ccccc21,23.0
346,CCN(CC)C(=O)C(c1ccccc1)N1CCN(c2ccc(NC(=O)c3ccccc3-c3cccnc3)cc2F)CC1,1.7
347,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccccc3)nc2N1[C@@H]1CCOC1,0.0
348,CN[C@@H](CC(C)C)C(=O)N[C@@H]1CC[C@H]2CN(Cc3cccc(C(F)(F)F)c3)C[C@H]21,60.7
349,O=C(N[C@H]1CC[C@H]2CN(Cc3cccc(C(F)(F)F)c3)C[C@H]21)C(C1CCCCC1)C1CCCCC1,0.1
351,CC(C)CSc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,0.38
352,NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1,2.0
353,CC(C)[C@@H]1c2c[nH]nc2-c2cc(F)c(F)cc2N1S(=O)(=O)c1ccc(C(F)(F)F)cc1,12.0
354,O=S(=O)(c1ccc(F)cc1)N1c2cc(F)c(F)cc2-c2n[nH]cc2[C@H]1C1CC1,51.0
355,O=C(c1ccc(Br)cc1NS(=O)(=O)c1cccc2nsnc12)N1CCCCC1,29.0
356,Cc1nnc(-c2cccc(S(=O)(=O)Nc3cc(Br)ccc3C(=O)N3CCCCC3)c2)o1,66.0
357,CC[C@H](C)NC(=O)c1cn2ncnc(Nc3cc(C(=O)NOC)ccc3C)c2c1C,96.0
358,CCOCCCNC(=O)[C@H](CC(C)C)Nc1cc(CC)nc(-n2cnc(-c3ccc(OC(F)(F)F)cc3)c2)n1,77.0
359,CCCCc1cc(N[C@@H](CC(C)C)C(=O)NCCCOCC)nc(-n2cnc(-c3ccc([N+](=O)[O-])cc3)c2)n1,48.0
360,C[C@](O)(c1ccc(C(=O)N(C2CC2)[C@H]2CC[C@](CC#N)(c3ccccc3)CC2)cc1)C(F)(F)F,17.0
361,C[C@](O)(c1ccc(C(=O)N(C2CC2)[C@H]2CC[C@](COC(N)=O)(c3ccccc3F)CC2)cc1)C(F)(F)F,10.0
362,CCCCCCCCc1cc(N[C@@H](CC(C)C)C(=O)NCCCOCC)nc(-n2ccnc2)n1,36.0
363,COc1c(-c2ccccc2)nc2ccccc2c1C(=O)NN(c1ccccc1)c1ccccc1,65.0
366,NC(=O)[C@]12CC3CC(C1)[C@@H](NC(=O)CN1CCCCN(c4c(Cl)cc(Cl)cc4Cl)S1(=O)=O)C(C3)C2,26.0
368,Cc1cccc(-c2ccc3c(c2)[nH]c(=O)c2nc(-c4c(F)cccc4Cl)[nH]c23)c1,7.9
369,O=c1[nH]c2cc(-c3ccccc3)ccc2c2[nH]c(-c3c(Cl)cccc3[N+](=O)[O-])nc12,95.0
370,O=c1[nH]c2cc(-c3cccnc3)ccc2c2[nH]c(-c3ccccc3Cl)nc12,53.0
371,O=c1[nH]c2cc(-c3ccccc3)ccc2c2[nH]c(-c3ccccc3Cl)nc12,97.0
372,CC(C)CCN1Cc2cc(OCc3cccc(-c4ccc(Cl)c(C(=O)O)c4)c3)ccc2C1=O,21.0
375,Cc1cc(CC(OC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)c2ncc3n2CCN(Cc2ccccc2)C3)cc2cn[nH]c12,32.0
376,CS(=O)(=O)c1ccc(C#CC(O)(c2ccc(N(CCC(F)(F)F)S(=O)(=O)c3ccccc3)cc2)C(F)(F)F)cc1,42.0
378,Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCCN(CCc2cccc(F)c2)C(=O)OCc2ccccc2)c1,60.0
379,O=C(COc1ccc(OCCOc2ccccc2)cc1)Cn1ccc2cc(C(=O)O)ccc21,21.0
380,CS(=O)(=O)c1ccc(C#CC(O)(c2ccc(N(CC3CC3)S(=O)(=O)c3ccccc3)cc2)C(F)(F)F)cc1,95.0
381,CN(c1ccc(C(=O)Nc2cnc3ccccc3c2)cc1)C1CCCCC1,45.0
385,Cc1cc(CC(NC(=O)N2CCC(N3Cc4ccccc4NC3=O)CC2)c2ncc(C)n2Cc2cccc(F)c2)cc2cn[nH]c12,87.0
386,COc1ccccc1-n1nc(C2CCN(C(C)=O)CC2)cc1-c1ccc(Cl)cc1,7.0
387,CC(C)Oc1ccccc1-n1nc(C2CCN(S(C)(=O)=O)CC2)cc1-c1ccc(Cl)cc1,5.0
389,COc1ccc(C(=O)O)cc1-c1cccc(COc2ccc3c(c2)CN(C2CCCC2)C3=O)c1,30.0
390,CNc1cc(-c2cc(NC(=O)[C@H](Cc3ccccc3)NCc3cncs3)n(C)n2)ccn1,38.0
392,Cc1cc(C)cc(Nc2nccc(-c3nccs3)n2)c1,24.0
393,Cc1cc(C)cc(Nc2nccc(-c3ncc(CO)s3)n2)c1,37.0
394,Cc1cc(Nc2nccc(-c3nc(CO)cs3)n2)cc(C(F)(F)F)c1,64.0
396,CNC(=O)c1cn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(CCN4CCN(C)CC4)cc3)ncc2c1=O,73.0
397,CONC(=O)c1cn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(CCN4CCN(C)CC4)cc3)ncc2c1=O,78.0
398,CONC(=O)c1cn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(CCN4CCC(F)(F)CC4)cc3)ncc2c1=O,86.0
399,CCc1ccc(-n2cc(C(=O)NOC)c(=O)c3cnc(Nc4ccc(C5CCN(C)CC5)cc4)nc32)cc1,96.0
400,Cc1cc(C(F)(F)F)ccc1NC(=O)N1CCC[C@@H]1C(=O)N(C)Cc1ccc(Cl)cc1,81.0
404,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,0.7
405,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,0.4
406,CN1CCN(C(=O)c2cn(Cc3cncn3Cc3ccc4c(c3)OCO4)cc2-c2cccc3ccccc23)CC1,25.3
407,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccsc2c1=O,6.6
408,CSc1ccccc1Nc1nc(N2CCNCC2)nc2c(NCC3CC3)ncnc12,72.0
410,CS(=O)(=O)c1ccc(C#CC(O)(c2ccc(N(CC3CCCC3)S(=O)(=O)c3ccccc3)cc2)C(F)(F)F)cc1,5.0
412,Cn1cc(S(=O)(=O)N2CCC(CNC(=O)c3ccc(Cl)cc3Cl)(c3ncccc3F)CC2)nn1,6.0
414,O=C(OCc1ccccc1)c1coc(-c2ccccc2)n1,15.0
416,O=C(c1ccc(Oc2ccccc2)nc1)N1CCCN(C2CCC2)CC1,90.0
417,CN(C)[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)C[C@@H]1CS(=O)(=O)c1ccccc1,3.9
419,O=C(NCCC1CC1)c1ccc(N2CCN(C(=O)c3cc(F)ccc3Cl)CC2)nn1,66.0
423,N[C@H]1CC[C@H](Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCCC4)c3n2)CC1,92.0
424,C=C(C)[C@@H]1CC[C@]2(C(=O)NCc3ccc(C(=O)O)cc3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10.0
425,C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12,2.0
430,CCCc1cc(N[C@@H](CC(C)C)C(=O)NCCCOCC)nc(-n2cnc(-c3ccccc3OC(F)(F)F)c2)n1,13.0
431,CCCCc1cc(N[C@@H](CC(C)C)C(=O)NCCCOCC)nc(-n2cnc(-c3ccc(F)cc3)c2)n1,20.0
433,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC,81.0
435,C[C@@H](CN1CC(C)(C)c2cc(F)ccc21)NC(=O)[C@H](CC1CCCCC1)NC(=O)N1CCOCC1,1.0
436,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,60.0
437,Cc1cc(NC(=O)C(C)(C(F)(F)F)C(F)(F)F)cc(S(=O)(=O)N2CCOCC2)c1C,22.0
438,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(C)cc3)c1)CC2.Cl,48.0
441,CC1C(=O)N(Cc2ccc(Cl)cc2Cl)c2c(/C=C/C(=O)NS(=O)(=O)c3cc(F)c(F)cc3F)cccc21,22.4
443,CN1CCN(Cc2ccc(Nc3ncc4c(=O)c(C(N)=O)cn(-c5ccc6c(c5)CCC6)c4n3)cc2)CC1,54.0
444,CN(C)CCc1ccc(Nc2ncc3c(=O)c(C(N)=O)cn(-c4ccc5c(c4)CCC5)c3n2)cc1,65.0
446,OCCCN1C2=C(C(c3ccc(Br)cc3)Oc3ccccc32)C(c2ccc(Br)cc2)n2ncnc21,11.0
448,CC(F)(F)c1ccc(S(=O)(=O)c2nnn3c2nc(NCc2ccccc2)c2sccc23)cc1,79.0
450,CC(=O)Nc1cccc(C2CCN(CCCn3nc(-c4ccc(F)c(F)c4)c4ccccc4c3=O)CC2)c1,86.0
451,Cc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,60.0
452,COc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1C,61.0
453,Cc1c(C2=CCN(C(=O)OC(C)(C)C)CC2)nnn1-c1ncccc1F,70.0
454,O=C(Nc1cnc(-c2ccncc2F)c(-c2ccncc2)n1)C1CC1,4.0
455,O=C(O)c1cc(-c2cccc(COc3ccc4c(c3)CN(CC3CC3)C4=O)c2)ccc1Cl,73.0
456,C=CCO/N=C(/N)c1ccc2[nH]c(-c3cccc(-c4ccccc4O)c3O)cc2c1,42.0
457,CCCCN1C(=O)[C@@H]([C@H](O)C2CCC(O)CC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,100.0
459,Fc1cnc(-c2cc(-c3ccc(F)c(-c4ncccc4F)c3)cnn2)c(F)c1,5.0
460,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1,93.0
461,O=C(c1ccc(I)cc1NS(=O)(=O)c1cccc2nccnc12)N1CCOCC1,46.0
462,O=C(c1cc(Cl)c(Cl)cc1NS(=O)(=O)c1cccc2nsnc12)N1CCCCC1,8.0
463,O=C(c1ccc(Br)nc1NS(=O)(=O)c1cccc2nccnc12)N1CCCCC1,8.0
465,CC(C)(C)C(=O)ONCCCN1C2=C(C(c3ccc(Br)cc3)Oc3ccccc32)C(c2ccc(Br)cc2)n2ncnc21,44.0
466,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1ccc(CNC(=O)CO)cc1,83.0
472,CNc1cc(-c2cc(NC(=O)[C@H](Cc3ccc(F)cc3)NCC(=O)O)n(C)n2)ccn1,90.0
474,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(O)cc3)c1)CC2.Cl,22.0
475,O=S(=O)(c1ccc(F)cc1)c1ccc(CCc2ccc(F)cc2)nc1,83.0
477,CCO[C@@H](Cc1ccc(OCCN2CCC(C)(C)c3cc(/C(=N/OCC4CC4)c4ccccc4)ccc32)cc1)C(=O)O,32.0
478,Cc1nnc(-c2ccc(N3CCC(Oc4ccccc4Cl)CC3)nn2)o1,73.1
479,Cc1cc(/C=C/C#N)cc(Cl)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,72.0
480,O=C(N[C@H]1CN2CCC1CC2)c1cc2cc[nH]c2cn1,29.0
481,Nc1nc(NC[C@@H]2CC[C@@H]3CN(c4ncccn4)CCN3C2)nc2nc(-c3ccco3)nn12,89.0
482,Nc1nc(N2CCN3C[C@@H](CO)CC[C@H]3C2)cc2nc(-c3ccco3)nn12,85.0
484,Cc1cccc(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1C,0.0
485,Cn1c2c(c3cc(S(=O)(=O)c4cccc(Cl)c4)ccc31)C1CCC(C2)N1,72.0
487,O=C(NCc1ncc[nH]1)c1ccc(N2CCC(Oc3ccccc3Cl)CC2)nn1,47.8
488,O=C(NCc1cccnc1)c1ccc(N2CCC(Oc3ccccc3Cl)CC2)nn1,63.4
489,NC(=O)c1ccc(N2CCC(Oc3ccccc3Cl)CC2)nn1,57.9
490,Fc1ccccc1OC1CCN(c2ccc(-c3nc(Cc4ccccc4)no3)nn2)CC1,94.7
491,c1ccc(Cc2nc(-c3ccc(N4CCC(Oc5ccccc5)CC4)nn3)no2)cc1,0.6
492,COc1ccc(Br)c(C(=O)N2CCN(c3ccc(C(=O)NCCCc4ccccc4)cn3)CC2)c1,0.0
494,COc1nc(C(F)(F)F)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)cc1C,67.0
495,O=C1Nc2ccccc2C2(CCN(C(=O)N[C@H](Cc3csc4ccccc34)C(=O)N3CCC(N4CCCCC4)CC3)CC2)N1,100.0
496,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CC1)C[C@@H](O)c1cccc(Cl)c1O2,79.0
497,CS(=O)(=O)c1ccc(C#CC(O)(c2ccc(N(CC3CCC3)S(=O)(=O)c3ccccc3)cc2)C(F)(F)F)cc1,5.0
498,CC(F)(F)c1ccc(S(=O)(=O)c2nnn3c2nc(NCc2cccs2)c2sccc23)cc1,96.0
499,O=S(=O)(c1ccc(C(F)(F)F)cc1)c1nnn2c1nc(NCc1cccs1)c1sccc12,99.0
500,C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl,65.8
502,O=C(/C=C/c1cccc2c1N(Cc1ccc(Cl)cc1Cl)C(=O)C2)NS(=O)(=O)c1ccc(Cl)c(Cl)c1,26.8
503,CS(=O)(=O)N(CC(=O)Nc1ccc(F)cn1)c1ccccc1Cl,39.0
504,C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-c2ccc(C3CC3)cc2)c2ccccc12,21.0
505,Cc1cc(C)cc([C@@H](CC(C)C)NC(=O)c2cc(COc3ccc(C)cc3C)ccc2CCC(=O)O)c1,69.0
506,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]ccc2c1=O,65.07
507,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3ccncc3)c[nH]c2c1=O,28.15
508,O=C(CO)NCCN1C(=O)COc2ccc(NCc3ccc(Cl)c(Cl)c3)cc21,14.0
509,O=C(CO)NCCn1c(=O)c(C(F)(F)F)nc2ccc(NCc3cccc(C(F)(F)F)c3)cc21,77.0
511,Cc1cc(O[C@H](CCCCNCc2ccc(F)cc2)C(=O)NO)cc(C)c1F,3.0
514,Cc1nn(-c2ncccc2Cl)cc1CN1CCC2(CC1)OCc1ccccc12,6.0
515,CC(C)c1nnc2ccc([S+]([O-])c3ccc(F)cc3F)cn12,100.0
517,CC(C)C1=NNC2C=CC(CCc3ccc(F)cc3F)=CN12,54.0
518,CN(C)Cc1ccccc1-c1ccc(NC(=O)Nc2cccnc2Oc2ccccc2C(C)(C)C)c(F)c1,24.0
519,Cc1cc2c(C(=O)NCCc3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCCc3ccccc3)c(O)c(O)cc2c1O,60.0
520,CCc1ccc(CCNC(=O)c2c(O)c(O)cc3c(O)c(-c4c(C)cc5c(C(=O)NCCc6ccc(CC)cc6)c(O)c(O)cc5c4O)c(C)cc23)cc1,87.0
521,CCCCCCCCc1ccc(OCC(=O)Cn2cnc3cc(C(=O)O)ccc32)cc1,49.0
522,CCCCCCCCSc1cc(N[C@@H](CC(C)C)C(=O)NCCCOCC)nc(-n2ccnc2)n1,26.0
523,CCOCCCNC(=O)[C@H](CC(C)C)Nc1ccnc(-n2cnc(-c3ccc(OC(F)(F)F)cc3)c2)n1,5.0
524,CCCCc1cc(N[C@@H](CC(C)C)C(=O)NCCCOCC)nc(-n2cnc(-c3ccc(C#N)cc3)c2)n1,50.0
525,CC(C)[C@@H](NC(=O)c1cccc(C(=O)O)c1)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1,97.0
526,CC(C)[C@@H](NC(=O)[C@@H]1CCC[C@H]1N)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1,84.0
527,CC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(S(N)(=O)=O)cc2)c1C,64.0
528,Cc1cc(-c2c[nH]c(=O)c(NC(=O)[C@H](Cc3ccccc3)NCc3cscn3)c2)ccn1,11.0
529,CCS(=O)(=O)N1CCC(c2cc(-c3ccc(Cl)cc3)n(-c3ccccc3OC)n2)CC1,22.0
531,CC(=O)OC(C)OC(=O)NC(=N)c1ccc2[nH]c(-c3cccc(-c4ccccc4O)c3O)cc2c1,12.0
532,CCCCc1cc(N[C@@H](CC(C)C)C(=O)NCCCOCC)nc(-n2cnc(-c3ccccc3)c2)n1,2.0
533,CS(=O)(=O)N1CCN(c2ccc(N3CCN(C(=O)N[C@H]4C5CC6CC4C[C@](C(N)=O)(C6)C5)c4ccccc43)cc2)CC1,26.0
534,O=C(NCc1ccc(S(=O)(=O)Nc2cc(Br)ccc2C(=O)N2CCCCC2)s1)c1ccccc1,0.0
535,O=C(c1ccc(Br)cc1NS(=O)(=O)c1sc(Cl)cc1Br)N1CCCCC1,68.0
544,Cc1csc2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc12,0.0
545,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(Br)cc2c1=O,71.91
546,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(Br)c[nH]c2c1=O,78.05
548,CN1CCC(COCc2cc(C(F)(F)F)cc(C3CC3)n2)(c2ccc(F)cc2)CC1,43.0
549,O=S(=O)(c1ccccc1)N(CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)C1CCCCC1,3.83
550,O=C(c1ccccc1)N(CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)C1CCCCC1,77.42
551,CCC(NCCCC[C@@H](Nc1cc(C)c(F)c(C)c1)C(=O)NO)c1ccc(F)cc1,75.0
552,CCC(NCCCC[C@@H](Cc1cc(C)c(F)c(C)c1)C(=O)NO)c1ccc(F)cc1,55.0
553,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,77.0
554,CONC(=O)[C@H](C)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,65.0
555,O=S(=O)(c1cccc(C(F)(F)F)c1)N1[C@@H]2c3ccccc3[C@H]1Cc1n[nH]cc12,27.0
556,CC(C1=NOC(C)(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)C1)c1ccccc1,84.5
559,Cc1ccccc1-c1ccc2c(c1)[nH]c(=O)c1nc(-c3c(F)cccc3Cl)[nH]c12,90.0
560,CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)CN1C(C)=O)C(=O)c1nc2ccccc2o1,37.0
564,CC(=O)Nc1cccc(-c2ccc(Cc3ocnc3C(=O)N[C@@H](Cc3ccccc3)C(=O)O)cc2)c1,91.0
565,CC(C)COc1ccc(-c2cc(O)ncn2)cc1C#N,49.58
566,O=C(c1ccccc1)N1CCN(c2nnc(-c3ccc(F)cc3)c3ccccc23)CC1,10.0
567,Cc1ccc(-c2nnc(N3CCN(C(=O)c4ccccc4)CC3)c3ccccc23)cc1,72.0
568,O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2Cl)n1.[Na+],15.0
569,Oc1cc(Nc2nccc(-c3nccs3)n2)cc(C(F)(F)F)c1,24.0
570,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1,93.0
571,C[C@H]1CN(c2nnc(-c3ccccn3)c3ccccc23)CCN1C(=O)c1ccccc1,10.0
572,CNc1nccc(-c2[nH]c(C3CC3)nc2-c2cccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)n1,57.0
573,CC12CCCC(/C=C/C(=O)NS(=O)(=O)c3cc(F)c(F)cc3F)=C1N(Cc1ccc(F)c(F)c1)C(=O)C2,89.0
574,CCCCc1cc(N[C@@H](CC(C)C)C(=O)NCCCOCC)nc(-n2ccnc2C)n1,27.0
575,O=C(O)CCCCN(C(=O)N1CCOCC1)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,108.0
